backend,snr_db,profile,attack,attack_profile,n,n_clean_correct,n_attacked_correct,n_attack_success,mean_linf,mean_l2,clean_acc_pct,attacked_acc_pct,cond_asr_pct,cond_asr_ci95_lo_pct,cond_asr_ci95_hi_pct
NPU,-20,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,11,12,11,0.0011159250454510963,0.01711217109113927,10.0,10.909090909090908,100.0,74.11599827511859,100.0
NPU,-20,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,11,11,11,0.0011159249364440227,0.016281848985024428,10.0,10.0,100.0,74.11599827511859,100.0
NPU,-20,tpgd/eps0.03_default,tpgd,eps0.03_default,110,11,7,7,0.001115924980364349,0.015925831576301248,10.0,6.363636363636363,63.63636363636363,35.37967768916373,84.83377638586862
NPU,-20,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,11,14,10,0.0006422070762544181,0.00743030212311577,10.0,12.727272727272727,90.9090909090909,62.26353745137963,98.3768247737174
NPU,-20,deepfool/package_default,deepfool,package_default,110,11,11,10,0.0014003243112131823,0.006393171760613385,10.0,10.0,90.9090909090909,62.26353745137963,98.3768247737174
NPU,-20,fab/eps0.005,fab,eps0.005,110,11,12,0,2.386756254550054e-05,0.0003646154297655902,10.0,10.909090909090908,0.0,2.7755575615628914e-15,25.88400172488141
NPU,-20,fab/eps0.01,fab,eps0.01,110,11,13,2,7.244637407974948e-05,0.001063650274922402,10.0,11.818181818181818,18.181818181818183,5.136660067100063,47.69861375782448
NPU,-20,fab/eps0.03,fab,eps0.03,110,11,8,10,0.00036774847434237114,0.005186753870558871,10.0,7.2727272727272725,90.9090909090909,62.26353745137963,98.3768247737174
NPU,-20,square/eps0.03_default,square,eps0.03_default,110,11,12,10,0.0011053109366911875,0.017630355159180534,10.0,10.909090909090908,90.9090909090909,62.26353745137963,98.3768247737174
NPU,-20,apgd/eps0.03_default,apgd,eps0.03_default,110,11,12,11,0.0010963032741776414,0.01620899310499868,10.0,10.909090909090908,100.0,74.11599827511859,100.0
NPU,-20,apgdt/eps0.03_default,apgdt,eps0.03_default,110,11,11,11,0.0011159246173602082,0.013865331441841298,10.0,10.0,100.0,74.11599827511859,100.0
NPU,-20,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,11,12,11,0.0011159249819518318,0.016497383910146577,10.0,10.909090909090908,100.0,74.11599827511859,100.0
NPU,-20,ead/package_default,ead,package_default,110,11,15,7,0.002224646810315158,0.005770788816946759,10.0,13.636363636363635,63.63636363636363,35.37967768916373,84.83377638586862
NPU,-20,ALL/ALL_24,ALL,ALL_24,2640,264,276,196,0.0009243265078111542,0.011996036286716767,10.0,10.454545454545453,74.24242424242425,68.64603285846935,79.14340687008664
NPU,-18,fgsm/eps0.005,fgsm,eps0.005,110,12,12,4,0.00018700804370874,0.0029842790681868262,10.909090909090908,10.909090909090908,33.33333333333333,13.811783989736135,60.9382412602386
NPU,-18,fgsm/eps0.01,fgsm,eps0.01,110,12,13,4,0.00037401373847383,0.005967627677389112,10.909090909090908,11.818181818181818,33.33333333333333,13.811783989736135,60.9382412602386
NPU,-18,fgsm/eps0.03,fgsm,eps0.03,110,12,7,11,0.0011220364799637828,0.017891462849961036,10.909090909090908,6.363636363636363,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,fgsm/eps0.05,fgsm,eps0.05,110,12,12,11,0.0018700607449069755,0.029801558584652114,10.909090909090908,10.909090909090908,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,bim/eps0.03_default,bim,eps0.03_default,110,12,8,12,0.0011220364445100263,0.016423431030389887,10.909090909090908,7.2727272727272725,100.0,75.74992425007574,100.0
NPU,-18,pgd/eps0.005,pgd,eps0.005,110,12,11,3,0.00018700797968031272,0.002881004329008763,10.909090909090908,10.0,25.0,8.894003962896138,53.231033912065996
NPU,-18,pgd/eps0.01,pgd,eps0.01,110,12,11,5,0.00037401366756631367,0.00564494849267326,10.909090909090908,10.0,41.66666666666667,19.325746190524658,68.04926643446272
NPU,-18,pgd/eps0.03,pgd,eps0.03,110,12,12,12,0.00112203641699368,0.016220106311481058,10.909090909090908,10.909090909090908,100.0,75.74992425007574,100.0
NPU,-18,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,12,7,12,0.00112203644662667,0.016993787393651177,10.909090909090908,6.363636363636363,100.0,75.74992425007574,100.0
NPU,-18,difgsm/eps0.03_default,difgsm,eps0.03_default,110,12,8,11,0.0011220364138187164,0.017028308016332667,10.909090909090908,7.2727272727272725,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,12,12,11,0.0011220364402767435,0.01713043582541016,10.909090909090908,10.909090909090908,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,12,11,11,0.001122036455093239,0.01720278569581829,10.909090909090908,10.0,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,12,8,12,0.0011220364233436046,0.016347657914527393,10.909090909090908,7.2727272727272725,100.0,75.74992425007574,100.0
NPU,-18,tpgd/eps0.03_default,tpgd,eps0.03_default,110,12,10,8,0.0011220364439808663,0.016152355599809726,10.909090909090908,9.090909090909092,66.66666666666666,39.06175873976139,86.18821601026386
NPU,-18,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,12,9,12,0.0006295920669799191,0.007235095768489569,10.909090909090908,8.181818181818182,100.0,75.74992425007574,100.0
NPU,-18,deepfool/package_default,deepfool,package_default,110,12,11,11,0.0012330904904625454,0.005872585575905879,10.909090909090908,10.0,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,fab/eps0.005,fab,eps0.005,110,12,12,2,3.952481122474784e-05,0.0005988082783241807,10.909090909090908,10.909090909090908,16.666666666666664,4.696414761482223,44.80363573846727
NPU,-18,fab/eps0.01,fab,eps0.01,110,12,13,3,9.64800168400109e-05,0.00142596943708055,10.909090909090908,11.818181818181818,25.0,8.894003962896138,53.231033912065996
NPU,-18,fab/eps0.03,fab,eps0.03,110,12,10,10,0.0003634560556912515,0.005099141103776376,10.909090909090908,9.090909090909092,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-18,square/eps0.03_default,square,eps0.03_default,110,12,10,11,0.0011106058785860676,0.01771639269833724,10.909090909090908,9.090909090909092,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,apgd/eps0.03_default,apgd,eps0.03_default,110,12,8,11,0.0011120542412919585,0.016435332441890566,10.909090909090908,7.2727272727272725,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-18,apgdt/eps0.03_default,apgdt,eps0.03_default,110,12,9,12,0.0011220360846808481,0.013814078135923853,10.909090909090908,8.181818181818182,100.0,75.74992425007574,100.0
NPU,-18,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,12,7,12,0.0011220364011188609,0.01656786622479553,10.909090909090908,6.363636363636363,100.0,75.74992425007574,100.0
NPU,-18,ead/package_default,ead,package_default,110,12,7,10,0.0023052776041863547,0.00567941974150012,10.909090909090908,6.363636363636363,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-18,ALL/ALL_24,ALL,ALL_24,2640,288,238,221,0.0009260244079169193,0.012046434924804806,10.909090909090908,9.015151515151516,76.73611111111111,71.52385328335116,81.24449776735581
NPU,-16,fgsm/eps0.005,fgsm,eps0.005,110,12,10,4,0.00018900416537436727,0.0030160914683206043,10.909090909090908,9.090909090909092,33.33333333333333,13.811783989736135,60.9382412602386
NPU,-16,fgsm/eps0.01,fgsm,eps0.01,110,12,12,5,0.0003780056860043436,0.006031739639795591,10.909090909090908,10.909090909090908,41.66666666666667,19.325746190524658,68.04926643446272
NPU,-16,fgsm/eps0.03,fgsm,eps0.03,110,12,14,9,0.00113401212147432,0.018089374044740696,10.909090909090908,12.727272727272727,75.0,46.768966087934004,91.10599603710386
NPU,-16,fgsm/eps0.05,fgsm,eps0.05,110,12,11,10,0.001890020112676327,0.03013384318487206,10.909090909090908,10.0,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,bim/eps0.03_default,bim,eps0.03_default,110,12,12,10,0.0011340120124672482,0.016574127972125957,10.909090909090908,10.909090909090908,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,pgd/eps0.005,pgd,eps0.005,110,12,13,4,0.0001890041188082382,0.0029061309675770227,10.909090909090908,11.818181818181818,33.33333333333333,13.811783989736135,60.9382412602386
NPU,-16,pgd/eps0.01,pgd,eps0.01,110,12,17,5,0.0003780056045136173,0.005695773580704172,10.909090909090908,15.454545454545453,41.66666666666667,19.325746190524658,68.04926643446272
NPU,-16,pgd/eps0.03,pgd,eps0.03,110,12,16,10,0.00113401202463794,0.01631593734703276,10.909090909090908,14.545454545454545,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,12,16,10,0.0011340120791414764,0.01714395825666455,10.909090909090908,14.545454545454545,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,difgsm/eps0.03_default,difgsm,eps0.03_default,110,12,17,11,0.0011340120717332272,0.017182987064800436,10.909090909090908,15.454545454545453,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-16,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,12,15,10,0.0011340120854914028,0.01728010852397838,10.909090909090908,13.636363636363635,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,12,13,10,0.0011340120701457453,0.01741313113068988,10.909090909090908,11.818181818181818,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,12,15,10,0.0011340120267545818,0.01646870429712258,10.909090909090908,13.636363636363635,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,tpgd/eps0.03_default,tpgd,eps0.03_default,110,12,11,7,0.0011340119637844755,0.016405483098192602,10.909090909090908,10.0,58.333333333333336,31.95073356553728,80.67425380947535
NPU,-16,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,12,13,10,0.00062287871471855,0.007112240283326618,10.909090909090908,11.818181818181818,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,deepfool/package_default,deepfool,package_default,110,12,12,10,0.0011430636363167046,0.005386489943669933,10.909090909090908,10.909090909090908,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,fab/eps0.005,fab,eps0.005,110,12,14,3,2.166816742497794e-05,0.00033276846475019395,10.909090909090908,12.727272727272727,25.0,8.894003962896138,53.231033912065996
NPU,-16,fab/eps0.01,fab,eps0.01,110,12,16,4,0.00010818406960671359,0.0015784946715236387,10.909090909090908,14.545454545454545,33.33333333333333,13.811783989736135,60.9382412602386
NPU,-16,fab/eps0.03,fab,eps0.03,110,12,13,9,0.00030366424047808036,0.004309155456410629,10.909090909090908,11.818181818181818,75.0,46.768966087934004,91.10599603710386
NPU,-16,square/eps0.03_default,square,eps0.03_default,110,12,15,10,0.0011114258133932814,0.017732174206607092,10.909090909090908,13.636363636363635,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,apgd/eps0.03_default,apgd,eps0.03_default,110,12,20,10,0.0011137867928482086,0.016397962900110398,10.909090909090908,18.181818181818183,83.33333333333334,55.196364261532736,95.30358523851777
NPU,-16,apgdt/eps0.03_default,apgdt,eps0.03_default,110,12,12,11,0.0011340116891501455,0.013792876204983704,10.909090909090908,10.909090909090908,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-16,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,12,16,11,0.0011340120383961127,0.016690292827446305,10.909090909090908,14.545454545454545,91.66666666666666,64.61140782014047,98.51352905492264
NPU,-16,ead/package_default,ead,package_default,110,12,14,9,0.002116590627172744,0.005249497616188605,10.909090909090908,12.727272727272727,75.0,46.768966087934004,91.10599603710386
NPU,-16,ALL/ALL_24,ALL,ALL_24,2640,288,337,202,0.0009183097471880345,0.012051639297984768,10.909090909090908,12.765151515151516,70.13888888888889,64.61643474196556,75.13115436116435
NPU,-14,fgsm/eps0.005,fgsm,eps0.005,110,13,14,5,0.00018582206473426546,0.0029650826261124344,11.818181818181818,12.727272727272727,38.46153846153847,17.70944658123682,64.47751902773146
NPU,-14,fgsm/eps0.01,fgsm,eps0.01,110,13,14,8,0.0003716416440014637,0.005929484624754251,11.818181818181818,12.727272727272727,61.53846153846154,35.52248097226855,82.2905534187632
NPU,-14,fgsm/eps0.03,fgsm,eps0.03,110,13,12,12,0.0011149203500032626,0.01777830913832237,11.818181818181818,10.909090909090908,92.3076923076923,66.68546607175266,98.62899336203037
NPU,-14,fgsm/eps0.05,fgsm,eps0.05,110,13,15,13,0.0018582003032364847,0.029609651524912184,11.818181818181818,13.636363636363635,100.0,77.18981569447084,100.0
NPU,-14,bim/eps0.03_default,bim,eps0.03_default,110,13,9,13,0.0011149202484044309,0.016328066705980037,11.818181818181818,8.181818181818182,100.0,77.18981569447084,100.0
NPU,-14,pgd/eps0.005,pgd,eps0.005,110,13,13,6,0.0001858220512406691,0.0028677237855100676,11.818181818181818,11.818181818181818,46.15384615384615,23.205754301488142,70.85656756816796
NPU,-14,pgd/eps0.01,pgd,eps0.01,110,13,14,8,0.00037164162653916547,0.005630126900293562,11.818181818181818,12.727272727272727,61.53846153846154,35.52248097226855,82.2905534187632
NPU,-14,pgd/eps0.03,pgd,eps0.03,110,13,8,13,0.0011149202272380126,0.01612058953297404,11.818181818181818,7.2727272727272725,100.0,77.18981569447084,100.0
NPU,-14,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,13,9,12,0.0011149202769791045,0.016870549295774872,11.818181818181818,8.181818181818182,92.3076923076923,66.68546607175266,98.62899336203037
NPU,-14,difgsm/eps0.03_default,difgsm,eps0.03_default,110,13,15,12,0.0011149203161369854,0.016885344777256204,11.818181818181818,13.636363636363635,92.3076923076923,66.68546607175266,98.62899336203037
NPU,-14,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,13,11,13,0.0011149202801540683,0.017016497178172475,11.818181818181818,10.0,100.0,77.18981569447084,100.0
NPU,-14,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,13,5,13,0.0011149203097870581,0.0170942297882654,11.818181818181818,4.545454545454546,100.0,77.18981569447084,100.0
NPU,-14,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,13,10,13,0.0011149201997216608,0.016243415207348035,11.818181818181818,9.090909090909092,100.0,77.18981569447084,100.0
NPU,-14,tpgd/eps0.03_default,tpgd,eps0.03_default,110,13,16,7,0.0011149201870218073,0.016104979525235513,11.818181818181818,14.545454545454545,53.84615384615385,29.14343243183205,76.79424569851186
NPU,-14,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,13,13,12,0.0005472161758172002,0.006395712194377459,11.818181818181818,11.818181818181818,92.3076923076923,66.68546607175266,98.62899336203037
NPU,-14,deepfool/package_default,deepfool,package_default,110,13,14,8,0.0010228807630482614,0.004716846761626036,11.818181818181818,12.727272727272727,61.53846153846154,35.52248097226855,82.2905534187632
NPU,-14,fab/eps0.005,fab,eps0.005,110,13,17,1,3.329696853390031e-05,0.0005025885301925549,11.818181818181818,15.454545454545453,7.6923076923076925,1.3710066379696322,33.31453392824736
NPU,-14,fab/eps0.01,fab,eps0.01,110,13,19,1,0.00010811917282723161,0.001603242940108016,11.818181818181818,17.272727272727273,7.6923076923076925,1.3710066379696322,33.31453392824736
NPU,-14,fab/eps0.03,fab,eps0.03,110,13,15,7,0.0002938128208783463,0.0042303297597299635,11.818181818181818,13.636363636363635,53.84615384615385,29.14343243183205,76.79424569851186
NPU,-14,square/eps0.03_default,square,eps0.03_default,110,13,12,11,0.001105702809185078,0.017647839712193143,11.818181818181818,10.909090909090908,84.61538461538461,57.764829491368985,95.6742736817262
NPU,-14,apgd/eps0.03_default,apgd,eps0.03_default,110,13,9,13,0.0011062265098602411,0.016277182430376614,11.818181818181818,8.181818181818182,100.0,77.18981569447084,100.0
NPU,-14,apgdt/eps0.03_default,apgdt,eps0.03_default,110,13,11,13,0.0011149197578725991,0.013666086381470561,11.818181818181818,10.0,100.0,77.18981569447084,100.0
NPU,-14,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,13,9,13,0.001114920285445671,0.016413720883429003,11.818181818181818,8.181818181818182,100.0,77.18981569447084,100.0
NPU,-14,ead/package_default,ead,package_default,110,13,12,12,0.002053281137275197,0.004908402571477751,11.818181818181818,10.909090909090908,92.3076923076923,66.68546607175266,98.62899336203037
NPU,-14,ALL/ALL_24,ALL,ALL_24,2640,312,296,239,0.0008961577702475903,0.011825250115662189,11.818181818181818,11.212121212121213,76.6025641025641,71.59876149846193,80.95922959580814
NPU,-12,fgsm/eps0.005,fgsm,eps0.005,110,19,18,8,0.00018341494909355726,0.0029276302973315974,17.272727272727273,16.363636363636363,42.10526315789473,23.14162039203038,63.72444853483989
NPU,-12,fgsm/eps0.01,fgsm,eps0.01,110,19,17,11,0.00036682757120363275,0.0058547310361807495,17.272727272727273,15.454545454545453,57.89473684210527,36.275551465160106,76.85837960796962
NPU,-12,fgsm/eps0.03,fgsm,eps0.03,110,19,13,16,0.0011004783916921626,0.017556394348767625,17.272727272727273,11.818181818181818,84.21052631578947,62.434072356823314,94.47962896007218
NPU,-12,fgsm/eps0.05,fgsm,eps0.05,110,19,12,19,0.0018341303676027653,0.02924539399417959,17.272727272727273,10.909090909090908,100.0,83.18156346315496,100.00000000000003
NPU,-12,bim/eps0.03_default,bim,eps0.03_default,110,19,14,19,0.0011004783673507772,0.01608075325123284,17.272727272727273,12.727272727272727,100.0,83.18156346315496,100.00000000000003
NPU,-12,pgd/eps0.005,pgd,eps0.005,110,19,17,9,0.00018341490252743274,0.002818837910043873,17.272727272727273,15.454545454545453,47.368421052631575,27.329505487448547,68.29251748817488
NPU,-12,pgd/eps0.01,pgd,eps0.01,110,19,18,12,0.0003668274913003855,0.005534091350537758,17.272727272727273,16.363636363636363,63.1578947368421,41.03915749815672,80.85072762372616
NPU,-12,pgd/eps0.03,pgd,eps0.03,110,19,17,18,0.0011004782975015846,0.015827018869194062,17.272727272727273,15.454545454545453,94.73684210526315,75.3607846634548,99.064824750947
NPU,-12,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,19,15,18,0.0011004783832255928,0.016575669768181665,17.272727272727273,13.636363636363635,94.73684210526315,75.3607846634548,99.064824750947
NPU,-12,difgsm/eps0.03_default,difgsm,eps0.03_default,110,19,13,18,0.001100478408096138,0.0166065025905316,17.272727272727273,11.818181818181818,94.73684210526315,75.3607846634548,99.064824750947
NPU,-12,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,19,14,18,0.0011004783673507763,0.01671587648716835,17.272727272727273,12.727272727272727,94.73684210526315,75.3607846634548,99.064824750947
NPU,-12,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,19,16,19,0.0011004783811089508,0.01681124647571277,17.272727272727273,14.545454545454545,100.0,83.18156346315496,100.00000000000003
NPU,-12,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,19,18,18,0.001100478361000849,0.015935408205471208,17.272727272727273,16.363636363636363,94.73684210526315,75.3607846634548,99.064824750947
NPU,-12,tpgd/eps0.03_default,tpgd,eps0.03_default,110,19,17,13,0.0011004783721132191,0.015853041054850227,17.272727272727273,15.454545454545453,68.42105263157895,46.01001017506463,84.6358289955714
NPU,-12,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,19,16,16,0.0005520408274605377,0.006351804228040208,17.272727272727273,14.545454545454545,84.21052631578947,62.434072356823314,94.47962896007218
NPU,-12,deepfool/package_default,deepfool,package_default,110,19,16,13,0.0009684209971137959,0.004660748065676129,17.272727272727273,14.545454545454545,68.42105263157895,46.01001017506463,84.6358289955714
NPU,-12,fab/eps0.005,fab,eps0.005,110,19,19,5,2.875160928603556e-05,0.00044170157845053846,17.272727272727273,17.272727272727273,26.31578947368421,11.806238339540162,48.791968441070644
NPU,-12,fab/eps0.01,fab,eps0.01,110,19,20,7,7.351064361334272e-05,0.0010972643827222902,17.272727272727273,18.181818181818183,36.84210526315789,19.149272376273842,58.96084250184328
NPU,-12,fab/eps0.03,fab,eps0.03,110,19,17,12,0.00028052177327808956,0.003997165289627354,17.272727272727273,15.454545454545453,63.1578947368421,41.03915749815672,80.85072762372616
NPU,-12,square/eps0.03_default,square,eps0.03_default,110,19,15,14,0.0010625506396701242,0.01695798111448996,17.272727272727273,13.636363636363635,73.68421052631578,51.20803155892935,88.19376166045983
NPU,-12,apgd/eps0.03_default,apgd,eps0.03_default,110,19,15,19,0.0011004783631174918,0.016210525161163322,17.272727272727273,13.636363636363635,100.0,83.18156346315496,100.00000000000003
NPU,-12,apgdt/eps0.03_default,apgdt,eps0.03_default,110,19,13,19,0.0011004779424348546,0.013439369853585908,17.272727272727273,11.818181818181818,100.0,83.18156346315496,100.00000000000003
NPU,-12,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,19,14,19,0.0011004783133764,0.0162388935769823,17.272727272727273,12.727272727272727,100.0,83.18156346315496,100.00000000000003
NPU,-12,ead/package_default,ead,package_default,110,19,17,13,0.0019119696083097133,0.004714682730487221,17.272727272727273,15.454545454545453,68.42105263157895,46.01001017506463,84.6358289955714
NPU,-12,ALL/ALL_24,ALL,ALL_24,2640,456,381,353,0.0008757550553678421,0.011602197150858714,17.272727272727273,14.431818181818182,77.41228070175438,73.35439792194317,81.0121491673154
NPU,-10,fgsm/eps0.005,fgsm,eps0.005,110,30,26,13,0.00018442183817646908,0.002943221441554702,27.27272727272727,23.636363636363637,43.333333333333336,27.37723743061511,60.80299045459127
NPU,-10,fgsm/eps0.01,fgsm,eps0.01,110,30,20,21,0.00036884130465539094,0.005885816022584336,27.27272727272727,18.181818181818183,70.0,52.12387898833981,83.33543735604106
NPU,-10,fgsm/eps0.03,fgsm,eps0.03,110,30,18,27,0.001106519237245298,0.017649674805050496,27.27272727272727,16.363636363636363,90.0,74.37855868473339,96.54007400402838
NPU,-10,fgsm/eps0.05,fgsm,eps0.05,110,30,16,28,0.0018441984493454244,0.029399168948558197,27.27272727272727,14.545454545454545,93.33333333333333,78.67618227892791,98.15233646723065
NPU,-10,bim/eps0.03_default,bim,eps0.03_default,110,30,18,29,0.0011065191324715119,0.01605091666464096,27.27272727272727,16.363636363636363,96.66666666666667,83.32924860304112,99.40915620051425
NPU,-10,pgd/eps0.005,pgd,eps0.005,110,30,22,15,0.00018442181277676274,0.002843257607045446,27.27272727272727,20.0,50.0,33.15385122717377,66.84614877282624
NPU,-10,pgd/eps0.01,pgd,eps0.01,110,30,22,21,0.0003688412932784382,0.00556053475646128,27.27272727272727,20.0,70.0,52.12387898833981,83.33543735604106
NPU,-10,pgd/eps0.03,pgd,eps0.03,110,30,17,28,0.0011065191049551627,0.01578439625657413,27.27272727272727,15.454545454545453,93.33333333333333,78.67618227892791,98.15233646723065
NPU,-10,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,30,18,28,0.0011065191621045026,0.016643967123871454,27.27272727272727,16.363636363636363,93.33333333333333,78.67618227892791,98.15233646723065
NPU,-10,difgsm/eps0.03_default,difgsm,eps0.03_default,110,30,17,28,0.0011065191113050863,0.016682967975396954,27.27272727272727,15.454545454545453,93.33333333333333,78.67618227892791,98.15233646723065
NPU,-10,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,30,18,28,0.00110651914093808,0.0167951971631158,27.27272727272727,16.363636363636363,93.33333333333333,78.67618227892791,98.15233646723065
NPU,-10,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,30,18,28,0.0011065191356464737,0.016899278218095903,27.27272727272727,16.363636363636363,93.33333333333333,78.67618227892791,98.15233646723065
NPU,-10,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,30,16,29,0.0011065191155383727,0.01594072041017083,27.27272727272727,14.545454545454545,96.66666666666667,83.32924860304112,99.40915620051425
NPU,-10,tpgd/eps0.03_default,tpgd,eps0.03_default,110,30,15,25,0.0011065191695127491,0.015980191672728766,27.27272727272727,13.636363636363635,83.33333333333334,66.43529481431982,92.66356575964832
NPU,-10,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,30,24,26,0.0004156770606641211,0.005087881124649762,27.27272727272727,21.818181818181817,86.66666666666667,70.31831605558307,94.69043057578189
NPU,-10,deepfool/package_default,deepfool,package_default,110,30,23,18,0.0007257895020301937,0.0035243104599264967,27.27272727272727,20.909090909090907,60.0,42.32005249827384,75.40960567391659
NPU,-10,fab/eps0.005,fab,eps0.005,110,30,25,10,3.594222838397034e-05,0.0005526879134298905,27.27272727272727,22.727272727272727,33.33333333333333,19.230295526846195,51.22027418616973
NPU,-10,fab/eps0.01,fab,eps0.01,110,30,23,15,9.54576005989642e-05,0.0014317882605256408,27.27272727272727,20.909090909090907,50.0,33.15385122717377,66.84614877282624
NPU,-10,fab/eps0.03,fab,eps0.03,110,30,18,21,0.00022899643941356036,0.003282245589666212,27.27272727272727,16.363636363636363,70.0,52.12387898833981,83.33543735604106
NPU,-10,square/eps0.03_default,square,eps0.03_default,110,30,9,30,0.001106519227720408,0.017660178159448193,27.27272727272727,8.181818181818182,100.0,88.6482908609522,100.0
NPU,-10,apgd/eps0.03_default,apgd,eps0.03_default,110,30,13,29,0.0011065191165966937,0.01615998043932693,27.27272727272727,11.818181818181818,96.66666666666667,83.32924860304112,99.40915620051425
NPU,-10,apgdt/eps0.03_default,apgdt,eps0.03_default,110,30,11,29,0.0011065187557091954,0.013561865128576702,27.27272727272727,10.0,96.66666666666667,83.32924860304112,99.40915620051425
NPU,-10,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,30,15,29,0.0011065191208299774,0.01614098053594877,27.27272727272727,13.636363636363635,96.66666666666667,83.32924860304112,99.40915620051425
NPU,-10,ead/package_default,ead,package_default,110,30,32,14,0.0017261947875587982,0.003789720867644016,27.27272727272727,29.09090909090909,46.666666666666664,30.232127224128234,63.857986718474955
NPU,-10,ALL/ALL_24,ALL,ALL_24,2640,720,454,569,0.0008568137853106502,0.011510456147707994,27.27272727272727,17.196969696969695,79.02777777777777,75.90389086870393,81.84355000786354
NPU,-8,fgsm/eps0.005,fgsm,eps0.005,110,41,35,18,0.0001821619760117582,0.0029091641772537855,37.27272727272727,31.818181818181817,43.90243902439025,29.889904772109833,58.959734848242704
NPU,-8,fgsm/eps0.01,fgsm,eps0.01,110,41,29,27,0.0003643218015150737,0.005817987117916298,37.27272727272727,26.36363636363636,65.85365853658537,50.54955435372689,78.44138263335655
NPU,-8,fgsm/eps0.03,fgsm,eps0.03,110,41,21,35,0.0010929607659239126,0.01744764630090102,37.27272727272727,19.090909090909093,85.36585365853658,71.55624473141073,93.11584547054458
NPU,-8,fgsm/eps0.05,fgsm,eps0.05,110,41,13,39,0.0018216010722839227,0.029061032103543882,37.27272727272727,11.818181818181818,95.1219512195122,83.86073303764864,98.65193377174265
NPU,-8,bim/eps0.03_default,bim,eps0.03_default,110,41,16,38,0.0010929606849623464,0.01570099032568656,37.27272727272727,14.545454545454545,92.6829268292683,80.57225998278872,97.48026267474359
NPU,-8,pgd/eps0.005,pgd,eps0.005,110,41,36,17,0.00018216193685387637,0.002805272999896873,37.27272727272727,32.72727272727273,41.46341463414634,27.75633082533015,56.63316464316339
NPU,-8,pgd/eps0.01,pgd,eps0.01,110,41,28,27,0.00036432166604997,0.005485995223914986,37.27272727272727,25.454545454545453,65.85365853658537,50.54955435372689,78.44138263335655
