backend,snr_db,profile,attack,attack_profile,topk,n,n_clean_correct,n_attack_success,n_recovered,n_defended_correct,n_retained,n_retained_nodef,n_clean_topk_correct,n_clean_degraded,recovery_pct,recovery_ci95_lo_pct,recovery_ci95_hi_pct,defended_acc_pct,retention_pct,retention_nodef_pct,retention_gain_pp,clean_topk_acc_pct,clean_degradation_pct
CPU,16,pgd/eps0.03,pgd,eps0.03,30,110,94,66,10,48,36,28,87,9,15.151515151515152,8.443546388835518,25.69312860142816,43.63636363636363,38.297872340425535,29.78723404255319,8.510638297872344,79.0909090909091,9.574468085106384
CPU,16,pgd/eps0.03,pgd,eps0.03,40,110,94,66,8,44,33,28,92,2,12.121212121212121,6.271770703368283,22.137658633874846,40.0,35.1063829787234,29.78723404255319,5.319148936170212,83.63636363636363,2.127659574468085
CPU,16,mifgsm/eps0.03_default,mifgsm,eps0.03_default,10,110,94,67,20,36,28,27,40,56,29.850746268656714,20.23136115497689,41.655439820721,32.72727272727273,29.78723404255319,28.723404255319153,1.063829787234038,36.36363636363637,59.57446808510638
CPU,16,mifgsm/eps0.03_default,mifgsm,eps0.03_default,20,110,94,67,15,50,39,27,85,12,22.388059701492537,14.06360851472927,33.707192822338214,45.45454545454545,41.48936170212766,28.723404255319153,12.765957446808507,77.27272727272727,12.76595744680851
CPU,16,mifgsm/eps0.03_default,mifgsm,eps0.03_default,30,110,94,67,11,46,36,27,87,9,16.417910447761194,9.422515633762062,27.055485992401096,41.81818181818181,38.297872340425535,28.723404255319153,9.574468085106382,79.0909090909091,9.574468085106384
CPU,16,mifgsm/eps0.03_default,mifgsm,eps0.03_default,40,110,94,67,6,41,31,27,92,2,8.955223880597014,4.169038288133413,18.192963699399336,37.27272727272727,32.97872340425532,28.723404255319153,4.255319148936167,83.63636363636363,2.127659574468085
CPU,16,difgsm/eps0.03_default,difgsm,eps0.03_default,10,110,94,62,18,38,27,32,40,56,29.03225806451613,19.223406385395197,41.28788131113709,34.54545454545455,28.723404255319153,34.04255319148936,-5.319148936170208,36.36363636363637,59.57446808510638
CPU,16,difgsm/eps0.03_default,difgsm,eps0.03_default,20,110,94,62,8,44,33,32,85,12,12.903225806451612,6.685798258498754,23.449556896904518,40.0,35.1063829787234,34.04255319148936,1.0638297872340416,77.27272727272727,12.76595744680851
CPU,16,difgsm/eps0.03_default,difgsm,eps0.03_default,30,110,94,62,5,41,30,32,87,9,8.064516129032258,3.4937831855833754,17.528792207481192,37.27272727272727,31.914893617021278,34.04255319148936,-2.1276595744680833,79.0909090909091,9.574468085106384
CPU,16,difgsm/eps0.03_default,difgsm,eps0.03_default,40,110,94,62,5,43,32,32,92,2,8.064516129032258,3.4937831855833754,17.528792207481192,39.09090909090909,34.04255319148936,34.04255319148936,0.0,83.63636363636363,2.127659574468085
